"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity","[1] AlbumTotalTracksComparatorDeviationSimilarity record1Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record2Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record1PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity record2PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity similarity","[1] AlbumTotalTracksComparatorDeviationSimilarity postproccesedSimilarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity similarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity similarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_26084","spy_12860","0.6",,"crazy days","cramp dat","crazy days","cramp dat","0.6","0.6","1.0",,"1.0",,"0.045454545454545456","0.0","1.0",,"1.0",,"0.0","0.0","144.0",,"144.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39607","spy_5944","1.4166666666666665",,"regeneration","refrito","regeneration","refrito","0.41666666666666663","0.41666666666666663","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2858.0",,"2858.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22374","spy_12326","0.5945945945945945",,"the very best of sting and the police","the very best of diana krall","the very best of sting and the police","the very best of diana krall","0.5945945945945945","0.5945945945945945","10.0",,"10.0",,"0.2777777777777778","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","3091.0",,"3091.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_41529","spy_5985","0.5",,"shine","showtime","shine","showtime","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1386.0",,"1386.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_12111","spy_11592","0.5",,"gaze","gang","gaze","gang","0.5","0.5","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2041.0",,"2041.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_9625","spy_10598","0.2727272727272727",,"storyteller","stars","storyteller","stars","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1840.0",,"1840.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28049","spy_3454","0.19999999999999996",,"morphology","monument","morphology","monument","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2076.0",,"2076.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_31231","spy_6115","0.33333333333333337",,"rediscovered","rebirth","rediscovered","rebirth","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2253.0",,"2253.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37543","spy_14729","0.2857142857142857",,"caravan","candy","caravan","candy","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2205.0",,"2205.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38273","spy_19479","0.33333333333333337",,"discovery","distance","discovery","distance","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","1887.0",,"1887.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43180","spy_9389","0.5",,"ashanti","assassin","ashanti","assassin","0.5","0.5","10.0",,"10.0",,"0.29411764705882354","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1515.0",,"1515.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35459","spy_16032","0.5454545454545454",,"blackstreet","blacktop","blackstreet","blacktop","0.5454545454545454","0.5454545454545454","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.0","0.0","2186.0",,"2186.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27863","spy_11053","0.2857142857142857",,"infréquentable","inédito","infréquentable","inédito","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1788.0",,"1788.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14100","spy_12326","0.6428571428571428",,"the very best of cream","the very best of diana krall","the very best of cream","the very best of diana krall","0.6428571428571428","0.6428571428571428","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.0","0.0","3091.0",,"3091.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39470","spy_12035","0.375",,"drift","drowning","drift","drowning","0.375","0.375","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1553.0",,"1553.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_34674","spy_6425","0.4285714285714286",,"voices","voyager","voices","voyager","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2303.0",,"2303.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42149","spy_9013","0.36363636363636365",,"collections","columbo","collections","columbo","0.36363636363636365","0.36363636363636365","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1952.0",,"1952.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6683","spy_255","0.30000000000000004",,"anchor","annorlunda","anchor","annorlunda","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2436.0",,"2436.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38824","spy_16672","0.375",,"careless","casa","careless","casa","0.375","0.375","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1957.0",,"1957.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21504","spy_11325","0.33333333333333337",,"happening","hanımeli","happening","hanımeli","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1956.0",,"1956.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38824","spy_16673","0.375",,"careless","caos","careless","caos","0.375","0.375","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1561.0",,"1561.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40386","spy_2858","0.4",,"cocaine","columbiana","cocaine","columbiana","0.4","0.4","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1844.0",,"1844.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14774","spy_1412","0.3584905660377359",,"over and over again","over and over again (elephante uptempo radio version)","over and over again","over and over again (elephante uptempo radio version)","0.3584905660377359","0.3584905660377359","1.0",,"1.0",,"0.041666666666666664","0.0","1.0",,"1.0",,"0.0","0.0","183.0",,"183.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_863","spy_19438","0.3584905660377359",,"the very best soundtrack songs","the very best of potret # 1996-2008 (remastered 2023)","the very best soundtrack songs","the very best of potret # 1996-2008 (remastered 2023)","0.3584905660377359","0.3584905660377359","10.0",,"10.0",,"0.10204081632653061","0.0","10.0",,"10.0",,"0.0","0.0","2164.0",,"2164.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7016","spy_16197","0.33333333333333337",,"paranoid","parolacce","paranoid","parolacce","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1735.0",,"1735.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_2367","spy_12634","0.30000000000000004",,"gold","goodfellas","gold","goodfellas","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.15625","0.0","10.0",,"10.0",,"0.0","0.0","1770.0",,"1770.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14774","spy_1414","0.5757575757575757",,"over and over again","over and over again (the remixes)","over and over again","over and over again (the remixes)","0.5757575757575757","0.5757575757575757","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","3195.0",,"3195.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_34221","spy_14181","0.30000000000000004",,"comatose","confession","comatose","confession","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2304.0",,"2304.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22610","spy_16692","0.4",,"mal-1","mama","mal-1","mama","0.4","0.4","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","1872.0",,"1872.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6288","spy_19488","0.4",,"desireless","desert","desireless","desert","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1478.0",,"1478.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29457","spy_9836","0.25",,"catalina","canette","catalina","canette","0.25","0.25","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2276.0",,"2276.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_8497","spy_7302","0.4",,"bag","batak","bag","batak","0.4","0.4","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2619.0",,"2619.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16651","spy_18699","1.375",,"camacho","caravana","camacho","caravana","0.375","0.375","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1815.0",,"1815.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7602","spy_12563","0.2222222222222222",,"bandolero","baby","bandolero","baby","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1818.0",,"1818.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22963","spy_19180","0.25",,"burutu","buckskin","burutu","buckskin","0.25","0.25","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1880.0",,"1880.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14774","spy_1418","0.4871794871794872",,"over and over again","over and over again (jumpsmokers remix)","over and over again","over and over again (jumpsmokers remix)","0.4871794871794872","0.4871794871794872","1.0",,"1.0",,"0.041666666666666664","0.0","1.0",,"1.0",,"0.0","0.0","230.0",,"230.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38384","spy_5861","0.30000000000000004",,"roulette","romanticas","roulette","romanticas","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1839.0",,"1839.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11062","spy_9779","0.2682926829268293",,"the best of","the best of frankie lymon & the teenagers","the best of","the best of frankie lymon & the teenagers","0.2682926829268293","0.2682926829268293","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.0","0.0","1503.0",,"1503.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11153","spy_17420","1.5666666666666667",,"back to black and white","back to black (deluxe edition)","back to black and white","back to black (deluxe edition)","0.5666666666666667","0.5666666666666667","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2059.0",,"2059.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11153","spy_17421","1.565217391304348",,"back to black and white","back to black","back to black and white","back to black","0.5652173913043479","0.5652173913043479","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2275.0",,"2275.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29435","spy_7040","0.25",,"semester","selfish","semester","selfish","0.25","0.25","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2400.0",,"2400.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1442","spy_854","0.33333333333333337",,"ritual","rif","ritual","rif","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2155.0",,"2155.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11153","spy_17428","1.565217391304348",,"back to black and white","back to black","back to black and white","back to black","0.5652173913043479","0.5652173913043479","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2275.0",,"2275.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6607","spy_3942","0.30000000000000004",,"maxinquaye","madness","maxinquaye","madness","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2660.0",,"2660.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11153","spy_17429","0.5151515151515151",,"back to black and white","back to black (remixes & b sides)","back to black and white","back to black (remixes & b sides)","0.5151515151515151","0.5151515151515151","5.0",,"5.0",,"0.25","0.0","5.0",,"5.0",,"0.5","0.0","1249.0",,"1249.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_32805","spy_14241","1.25",,"kokomemedada","konstelacje","kokomemedada","konstelacje","0.25","0.25","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2338.0",,"2338.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11145","spy_4084","1.4285714285714286",,"hotspot","hot","hotspot","hot","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1998.0",,"1998.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4201","spy_12163","0.2222222222222222",,"coleccion","company","coleccion","company","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.10869565217391304","0.0","10.0",,"10.0",,"0.0","0.0","2251.0",,"2251.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_36543","spy_12861","0.19999999999999996",,"starfire","stepzologi","starfire","stepzologi","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","1709.0",,"1709.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_18850","spy_255","0.5",,"antología","annorlunda","antología","annorlunda","0.5","0.5","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2436.0",,"2436.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_19264","spy_1084","1.2857142857142856",,"anxiety","andando","anxiety","andando","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2583.0",,"2583.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44402","spy_16077","0.2222222222222222",,"reconnect","retalhos","reconnect","retalhos","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2025.0",,"2025.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26160","spy_9542","0.41025641025641024",,"forever: the love poems of pablo neruda","for the love of music","forever: the love poems of pablo neruda","for the love of music","0.41025641025641024","0.41025641025641024","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2402.0",,"2402.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11145","spy_4079","1.4285714285714286",,"hotspot","hot","hotspot","hot","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1998.0",,"1998.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_3656","spy_9645","0.2222222222222222",,"heartbeat","heinäkuu","heartbeat","heinäkuu","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","2067.0",,"2067.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20952","spy_9612","0.4",,"makun","malli","makun","malli","0.4","0.4","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","2061.0",,"2061.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_37448","spy_18230","0.75",,"live","lie","live","lie","0.75","0.75","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","2042.0",,"2042.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_4796","spy_7414","0.4",,"distortion","discovery","distortion","discovery","0.4","0.4","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2618.0",,"2618.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_31862","spy_12163","0.2857142857142857",,"covers","company","covers","company","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","2251.0",,"2251.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1972","spy_754","0.5",,"dinner","dino","dinner","dino","0.5","0.5","10.0",,"10.0",,"0.35","0.0","10.0",,"10.0",,"0.7","0.0","1915.0",,"1915.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42159","spy_13387","0.4",,"mala","maximilian","mala","maximilian","0.4","0.4","10.0",,"10.0",,"0.3333333333333333","0.0","10.0",,"10.0",,"0.5","0.0","1979.0",,"1979.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30020","spy_5986","0.2222222222222222",,"diffusion","diamant","diffusion","diamant","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1943.0",,"1943.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30020","spy_5987","0.2222222222222222",,"diffusion","dinarah","diffusion","dinarah","0.2222222222222222","0.2222222222222222","1.0",,"1.0",,"0.16666666666666666","0.0","1.0",,"1.0",,"0.8","0.0","210.0",,"210.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_15739","spy_7139","0.2222222222222222",,"tempest","testimony","tempest","testimony","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2139.0",,"2139.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_3153","spy_15654","0.6",,"unica","unity","unica","unity","0.6","0.6","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2422.0",,"2422.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11295","spy_18171","0.4444444444444444",,"showtime!","shine","showtime!","shine","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2206.0",,"2206.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42150","spy_7961","0.4",,"balin","bandz","balin","bandz","0.4","0.4","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1298.0",,"1298.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_8190","spy_2473","1.3333333333333335",,"surrender","surviving","surrender","surviving","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2035.0",,"2035.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_23576","spy_3482","0.625",,"silencia","sirena","silencia","sirena","0.625","0.625","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2290.0",,"2290.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_2881","spy_5697","1.0",,"exodus","exodus","exodus","exodus","1.0","1.0","10.0",,"10.0",,"0.2777777777777778","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2157.0",,"2157.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38875","spy_9832","0.375",,"shiokaze","shatta","shiokaze","shatta","0.375","0.375","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1847.0",,"1847.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38380","spy_11624","0.25",,"caraluna","cashmere","caraluna","cashmere","0.25","0.25","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1638.0",,"1638.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44768","spy_7148","0.375",,"farewell","fame","farewell","fame","0.375","0.375","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2096.0",,"2096.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33668","spy_7907","0.6333333333333333",,"the very best of dan fogelberg","the very best of macy gray","the very best of dan fogelberg","the very best of macy gray","0.6333333333333333","0.6333333333333333","10.0",,"10.0",,"0.29411764705882354","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2521.0",,"2521.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26354","spy_17941","0.18181818181818177",,"scheissegal","scarecrow","scheissegal","scarecrow","0.18181818181818177","0.18181818181818177","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","2062.0",,"2062.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10764","spy_16894","0.33333333333333337",,"erotik","eraser","erotik","eraser","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2254.0",,"2254.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_14101","spy_11729","0.30000000000000004",,"works","wonderland","works","wonderland","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","2083.0",,"2083.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22895","spy_3586","0.33333333333333337",,"simple","sir","simple","sir","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2248.0",,"2248.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6866","spy_5259","0.2857142857142857",,"martyrs","maniac","martyrs","maniac","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1832.0",,"1832.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33159","spy_14011","0.2857142857142857",,"solo(w)","sorry","solo(w)","sorry","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1665.0",,"1665.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_36262","spy_18462","0.33333333333333337",,"ligaya","life","ligaya","life","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2130.0",,"2130.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22961","spy_10763","0.5405405405405406",,"the very best of crystal gayle (live)","the very best of east 17","the very best of crystal gayle (live)","the very best of east 17","0.5405405405405406","0.5405405405405406","10.0",,"10.0",,"0.3125","0.0","10.0",,"10.0",,"0.4","0.0","2582.0",,"2582.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44567","spy_14405","0.375",,"fiorucci","firefly","fiorucci","firefly","0.375","0.375","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1683.0",,"1683.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39944","spy_4099","0.19999999999999996",,"heartfeels","hey","heartfeels","hey","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1764.0",,"1764.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_32839","spy_15484","0.2857142857142857",,"revival","realize","revival","realize","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1640.0",,"1640.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20534","spy_8121","0.2222222222222222",,"reliquias","remember","reliquias","remember","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2030.0",,"2030.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39937","spy_10829","0.5",,"more","mood","more","mood","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1787.0",,"1787.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33494","spy_2072","0.18181818181818177",,"everlasting","ev","everlasting","ev","0.18181818181818177","0.18181818181818177","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2046.0",,"2046.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22984","spy_8482","0.5555555555555556",,"elevation","eleven","elevation","eleven","0.5555555555555556","0.5555555555555556","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","2065.0",,"2065.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16134","spy_11558","1.25",,"more","molnljus","more","molnljus","0.25","0.25","1.0",,"1.0",,"1.0","1.0","1.0",,"1.0",,"1.0","1.0","188.0",,"188.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44812","spy_19994","0.18181818181818177",,"moderation","moonshooter","moderation","moonshooter","0.18181818181818177","0.18181818181818177","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2334.0",,"2334.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20348","spy_13227","1.1428571428571428",,"blah-blah-blah","blonde","blah-blah-blah","blonde","0.1428571428571429","0.1428571428571429","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2409.0",,"2409.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20764","spy_5480","0.5",,"try","trophy","try","trophy","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1546.0",,"1546.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_17473","spy_12691","0.2222222222222222",,"beautiful","before","beautiful","before","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1980.0",,"1980.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38477","spy_10033","1.0",,"true colours","true colours","true colours","true colours","1.0","1.0","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.0","0.0","2070.0",,"2070.0",,"0.0","0.0"
